#Chemical Compatibility Database
# Format: Chemical Material Name|Ratings (11 digits for FFKM|ETP|FKM|NBR|HNBR|EPDM|TFE\P|VQM|FVQM|AU|PTFE)
# Elastomer Material Price: 5|4|3|1|2|1|3|2|3|3|3
# Rating Scale:
# 5 = Good - The material has good chemical resistance
# 4 = Fair - Limited exposure may be acceptable
# 3 = Poor - Not recommended for continuous use
# 2 = Unsuitable - Should not be used with this chemical
# 1 = N/A - No data available
#
# Elastomer Types:
# FFKM  = Perfluoroelastomer
# ETP   = Fluoroelastomer (Viton Extreme)
# FKM   = Fluoroelastomer (Viton Type A)
# NBR   = Nitrile Butadiene Rubber
# HNBR  = Hydrogenated Nitrile Butadiene Rubber
# EPDM  = Ethylene Propylene Diene Monomer
# TFE\P = Tetrafluoroethylene Propylene (Aflas)
# VMQ   = Silicone Rubber
# FVMQ  = Fluorosilicone Rubber
# AU    = Polyester Urethane
# PTFE  = Polytetrafluoroethylene (Teflon)
#
MOBILITH SHC   SERIES|55544214551
MOBILMISTLUBE   SERIES|55533315541
MOBILOIL SAE   20|55555251111
MOBILUX|55555251111
MOLASSES|51555411115
MOLYBDENUM   DISULFIDE GREASE|55455251111
MOLYBDENUM   OXIDE|55333514521
MOLYBDENUM   TRIOXIDE|55333514521
MOLYBDIC ACID|55333514521
MONOBROMOBENZENE|55422222225
MONOBROMOTOLUENE|55511111431
MONOCHLORACETIC   ACID|41144511125
MONOCHLORACETIC   ACID, ETHYL ESTER|51422412225
MONOCHLORACETIC   ACID, METHYL ESTER|51422512225
MONOCHLOROACETIC   ACID|54233514521
MONOCHLOROBENZENE|55422222421
MONOCHLOROBUTENE|55511111431
MONOETHANOLAMINE|54222414221
MONOETHYL   AMINE|55333514521
MONOISOPROPYLAMINE|55333514521
MONOMETHYL   ANILINE|55422544521
MONOMETHYL   ETHER|55511111111
MONOMETHYL   HYDRAZINE|44244542111
MONOMETHYLAMINE|55333514521
MONOMETHYLANILINE|55322241121
MONONITROTOLUENE|55333514521
MONONITROTOLUENE,40% & DINITROTOLUENE, 60%|44322532321
MONOVINYL   ACETATE|11121412525
MONOVINYL   ACETYLENE|55555534111
MOPAR BRAKE   FLUID|52233553211
MORPHOLINE|55522411435
MOTOR OILS|55555214551
MYRISTIC ACID|55511111431
MYRISTYL   ALCOHOL|51555511115
NAFTOLEN ZD|51544211115
NAPHTHA|55542242425
NAPHTHALENE|55522232545
NAPHTHALENE   CHLORIDE|55511111431
NAPHTHALENE   SULFONIC ACID|55511111431
NAPHTHALENIC|51541252515
NAPHTHALENIC   ACID|55511111431
NAPHTHALONIC   ACID|55511111431
NAPHTHENIC   ACID|55544252511
NAPHTHOIC ACID|51544111515
NAPTHA|55544212441
NATURAL GAS|55555254345
NEATSFOOT OIL|55555454555
NEON|55555555551
NEVILLE ACID|55522452411
NEVILLE-WINTER   ACID|55521452411
NICKEL ACETATE|54244522225
NICKEL   AMMONIUM SULFATE|55453554521
NICKEL   CHLORIDE|55555555535
NICKEL CYANIDE|55333514521
NICKEL NITRATE|55533514521
NICKEL SALTS|55555555531
NICKEL SULFATE|55555555535
NICOTINAMIDE|55511111431
NICOTINAMIDE   HYDROCHLORIDE|55333514521
NICOTINE|55411111431
NICOTINE   SULFATE|55333514521
NITER CAKE|55555555551
NITRIC ACID, 0   - 50%|55524344415
NITRIC ACID,   3M TO 158°F|44422412221
NITRIC ACID,   50 - 100%|55421232211
NITRIC ACID,   CONCENTRATED|54222241125
NITRIC ACID,   CONCENTRATED TO 158°F|22222212221
NITRIC ACID,   RED FUMING|54322232211
NITRIC ACID,   WHITE FUMING|44222211125
NITROANILINE|55333514521
NITROANILINE,   META|55333514521
NITROBENZENE|55322252225
NITROBENZOIC   ACID|55333514521
NITROCELLULOSE|55333514521
NITROCHLOROBENZENE|55333514521
NITROCHLOROFORM|55333514521
NITRODIETHYLANILINE|55333514521
NITROETHANE|53222452225
NITROFLUOROBENZENE|55333514521
NITROGEN|55555555555
NITROGEN   DIOXIDE|54211111111
NITROGEN   OXIDES|53233514521
NITROGEN   TETROXIDE|43222232225
NITROGEN   TRIFLUORIDE|54111111111
NITROGLYCERINE|55522514525
NITROGLYCOL|51522511115
NITROGYLCEROL|55333514521
NITROISOPROPYLBENZENE|55333514521
NITROMETHANE|53222432225
NITROPHENOL|53233514521
NITROPROPANE|53222442225
NITROTHIOPHENE|55333514521
NITROTOLUENE|54333514521
NITROTOLUENE,   ORTHO|54322212225
NITROUS ACID|54333514521
NITROUS GASES|51522512225
NITROUS OXIDE|55555535555
NIVAC 20, 30|55555551111
NONANE|55555214551
NORYL GE   PHENOLIC|11155511111
NYVAC FR200   MOBIL|55555511111
OCTACHLOROTOLUENE|55522212421
OCTADECANE|55555252551
OCTAFLUOROCYCLOBUTANE|44411511111
OCTANAL|53255214551
OCTANE|55545212425
OCTYL ACETATE|54233514521
OCTYL ALCOHOL|55544554425
OCTYL CHLORIDE|55455214551
OCTYL CRESOL|41411212215
OCTYL   PHTHALATE|55311111431
OIL OF   TURPENTINE|51544211115
OLEFINS|55511111431
OLEIC ACID|55435252445
OLEUM|55422252425
OLEUM SPIRITS|55544212431
OLEYL ALCOHOL|55555515525
OLIVE OIL|55555453555
ORONITE 8200|55544252551
ORONITE 8515|55544252551
ORTHOCHLOROETHYL   BENZENE|55422222421
OS 70|55544252421
OS45 TYPE 111,   SILICATE ESTER BASED|55544252421
OS45 TYPE 1V|55544252421
OXALIC ACID|55544554545
OXYGEN, COLD|55544525555
OXYGEN, HOT|55422224525
OXYGEN, LIQUID|42222221111
OZONATED   DEIONIZED WATER|55333414521
OZONE|55523555555
PAINT THINNER, DUCO|55322232421
PALM KERNEL FATTY ACID|51555211115
PALMITIC ACID|55555452555
PARAFFIN EMULSIONS|51555215555
PARAFFIN OIL|51555215555
PARAFFINS|55555214555
PARALDEHYDE|53233514521
PAR-AL-KETONE|43222222221
PARATHION|55511111431
PARKER O-LUBE|55555254551
PEANUT OIL|55555355545
PECTIN|55555515555
PENICILLIN|55511111431
PENTACHLORODIPHENYL|11122211115
PENTACHLOROETHANE|55411111431
PENTACHLOROPHENOL|55433514521
PENTAERYTHRITOL|55553554521
PENTAERYTHRITOL TETRANITRATE|55333514521
PENTAFLUOROETHANE|44111111111
PENTANE|55555212325
PENTANE, 2-4-DIMETHYL|55555212321
PENTANE, 2-METHYL|55555212321
PENTANE, 3-METHYL|55555212321
PENTYL PENTANOATE|55555214551
PERACETIC ACID|55333514521
PERACETIC   ACID, < 1%|51522512225
PERACETIC   ACID, < 10%|51122412225
PERCHLORIC   ACID|55522452525
PERCHLOROETHYLENE|55542222425
PERFLUOROPROPANE|44111111111
PERFLUOROTRIETHYLAMINE|44111111111
PETRO OIL, CRUDE ABOVE 250|51422241111
PETRO OIL, CRUDE BELOW 250|51555251111
PETROL|51544212555
PETROL/BENZENE MIXTURE, 50/50%|51522212445
PETROL/BENZENE MIXTURE, 60/40%|51522212445
PETROL/BENZENE MIXTURE, 70/30%|51542212555
PETROL/BENZENE MIXTURE, 80/20%|51542212555
PETROL/BENZENE/ETHANOL, 50/30/20%|51122212425
PETROLATUM|55555212551
PETROLATUM ETHER|55455214551
PETROLEUM < 121°C/250°F|55455254455
PETROLEUM > 121°C/250°F|54325242255
PETROLEUM ETHER|51554214555
PETROLEUM OIL, ABOVE 250°F|55422212221
PETROLEUM OIL, BELOW 250°F|55555214445
PETROLEUM OIL, CRUDE|55455252551
PHENETOLE|52221222211
PHENOL|55522252421
PHENOL, 70%|55522212421
PHENOL, 85%|55422212425
PHENOLICSULFONATE|55333514521
PHENOLSULFONICACID|55533514521
PHENYL AMINE|55422442325
PHENYL ETHYLETHER|41222222225
PHENYLHYDRAZINE|51444251115
PHENYLACETAMIDE|55511111431
PHENYLACETATE|54233514521
PHENYLACETIC ACID|55333514521
PHENYLBENZENE|55522232421
PHENYLENEDIAMINE|53211111111
PHENYLETHYL ALCOHOL|55511111431
PHENYLETHYL ETHER|54222222221
PHENYLETHYL MALONIC ESTER|55511111431
PHENYLGLYCERINE|55333514521
PHENYLHYDRAZINE|54322252115
PHENYLHYDRAZINE   CHLORHYDRATE|41444511115
PHENYLHYDRAZINE   HYDROCHLORIDE|55333514521
PHENYLMERCURIC   ACETATE|53233514521
PHORONE|53222522221
PHOSGENE|52211111115
PHOSPHINE|55422511115
PHOSPHORIC ACID|51522552315
PHOSPHORIC ACID, 20%|55521553411
PHOSPHORIC ACID, 3M TO 158°F|55555554421
PHOSPHORIC ACID, 80%|55521552311
PHOSPHORIC ACID, CONCENTRATEDROOM TEMP|55544513321
PHOSPHORIC ACID, CONCENTRATEDTO 158°F|55522512321
PHOSPHOROUS OXYCHLORIDE|55122111115
PHOSPHOROUS TRICHLORIDE|55522551515
PHOSPHOROUS TRICHLORIDE ACID|55522551111
PHOTOGRAPHIC DEVELOPER|51544511115
PHOTOGRAPHIC EMULSIONS|51555511115
PHOTOGRAPHIC   FIXING BATHS|51544511115
PHTHALIC ACID|55455514525
PHTHALIC   ANHYDRIDE|53233434521
PICKLING   SOLUTION|55522342225
PICRIC ACID|55544412445
PICRIC ACID,   AQUEOUS|55555515515
PICRIC ACID,   MOLTEN|55544412411
PINE NEEDLE   OIL|51544214555
PINE OIL|55555252555
PINE TAR|55555214551
PINENE|55544252545
PIPERAZINE|55511111431
PIPERIDINE|53222212235
PLATING   SOLUTION, CHROME|55522452421
PLATING   SOLUTION, COBALT|55555551111
PLATING   SOLUTION, COPPER|55555551111
PLATING   SOLUTION, GOLD|55555551111
PLATING   SOLUTION, INDIUM|55555551111
PLATING   SOLUTION, IRON|55555551111
PLATING   SOLUTION, LEAD|55555551111
PLATING   SOLUTION, NICKEL|55555551111
PLATING   SOLUTION, OTHERS|55555552111
PLATING   SOLUTION, SILVER|55555551111
PLATING   SOLUTION, TIN|55555551111
PLATING   SOLUTION, ZINC|55555551111
PNEUMATIC   SERVICE|55555552251
POLYETHYLENE   GLYCOL|55544551111
POLYGLYCEROL|55333514521
POLYGLYCOL|55333514521
POLYVINYL   ACETATE EMULSION|53355551111
POTASH,   AQUEOUS|51555515515
POTASSIUM   ACETATE|53244512245
POTASSIUM ACID   SULFATE|55333514521
POTASSIUM ALUM|55333514521
POTASSIUM   ALUMINUM SULFATE|55333514521
POTASSIUM   ANTIMONATE|55333514521
POTASSIUM   BICARBONATE|55533514521
POTASSIUM   BICHROMATE|55333514521
POTASSIUM   BIFLUORIDE|55333514521
POTASSIUM   BISULFATE|55555514525
POTASSIUM   BISULFITE|55533514521
POTASSIUM   BITARTRATE|55333514521
POTASSIUM   BORATE, AQUEOUS|51555511125
POTASSIUM   BROMATE, 10%|51555511125
POTASSIUM   BROMIDE|55455514525
POTASSIUM   CARBONATE|55455515525
POTASSIUM   CHLORATE|55422514525
POTASSIUM   CHLORIDE|55555555525
POTASSIUM   CHROMATE|55444514525
POTASSIUM   CITRATE|55333514521
POTASSIUM   COPPER CYANIDE|55551555511
POTASSIUM   CUPRO CYANIDE|55555555551
POTASSIUM   CYANATE|55333514521
POTASSIUM   CYANIDE|55555555555
POTASSIUM   DICHROMATE|55555555545
POTASSIUM   DIPHOSPHATE|55333514521
POTASSIUM   FERRICYANIDE|55433514521
POTASSIUM   FLUORIDE|55533514521
POTASSIUM   GLUCOCYANATE|55333514521
POTASSIUM   HYDROXIDE|55244553321
POTASSIUM   HYPOCHLORITE|54233514521
POTASSIUM   IODATE|55333514521
POTASSIUM   IODIDE|55555514525
POTASSIUM   METABISULFATE|55333514521
POTASSIUM   METACHROMATE|55333514521
POTASSIUM   MONOCHROMATE|55333514521
POTASSIUM   NITRATE|55555555525
POTASSIUM   NITRITE|55333514521
POTASSIUM   OXALATE|55333514521
POTASSIUM   PERCHLORATE|55522514525
POTASSIUM   PERFLUORO ACETATE|54111111111
POTASSIUM   PERMANGANATE|55422514525
POTASSIUM   PERSULFATE|55522514525
POTASSIUM   PHOSPHATE, ACIDIC|55333514521
POTASSIUM   PHOSPHATE, ALKALINE|55333514521
POTASSIUM PHOSPHATE, DIBASIC ORTRIBASIC|55333514521
POTASSIUM   PYROSULFATE|55333514521
POTASSIUM   SALTS|55555555551
POTASSIUM   SODIUM TARTRATE|55333514521
POTASSIUM   STANNATE|55333514521
POTASSIUM   STEARATE|55433514521
POTASSIUM   SULFATE|55555555555
POTASSIUM   SULFIDE|55533514521
POTASSIUM   SULFITE|55555515551
POTASSIUM   TARTRATE|55333514521
POTASSIUM   THIOCYANATE|55333514521
POTASSIUM   THIOSULFATE|55333514521
POTASSIUM   TRIPHOSPHATE|55333514521
POTASSIUM,   MOLTEN|22111111111
PRESTONE   ANTIFREEZE|55455545521
PRL-HIGH TEMP,   HYDRAULIC OIL|55544254541
PRODUCER GAS|55555254454
PROPANE|55555252455
PROPANOIC ACID   NITRILE|53322242225
PROPANOL|55555555525
PROPANONE   (2-PROPANONE)|53222522225
PROPARGYL   ALCOHOL|51555511115
PROPIONALDEHYDE|53233514521
PROPIONIC ACID|54255514525
PROPIONITRILE|53255251111
PROPYL ACETATE|53222422222
PROPYL ACETONE|54222522221
PROPYL NITRATE|55522412211
PROPYL   PROPIONATE|52223412221
PROPYLAMINE|43233514521
PROPYLBENZENE|55511111431
PROPYLENE|55522252425
PROPYLENE   CHLORIDE|55511111431
PROPYLENE   CHLOROHYDRIN|55511111431
PROPYLENE   DICHLORIDE|55411111431
PROPYLENE   GLYCOL|55555554525
PROPYLENE   IMINE|55511111431
PROPYLENE   OXIDE|52222422225
PRS-3000|55411414411
PYDRAUL 10E|45522555225
PYDRAUL 115E|45522552321
PYDRAUL 230C,   312C, 540C & A200|45522252225
PYDRAUL 29ELT,   30E, 50E, 65E & 90E|45522555525
PYRANOL   TRANSFORMER OIL|55555252541
PYRIDINE|53222442225
PYRIDINE OIL|22222412211
PYRIDINE   SULFATE|55333514521
PYRIDINE   SULFONIC ACID|55333514521
PYROGALLOL|55544211431
PYROGARD 42,   43, 53 & 55|55422542225
PYROGARD   C&D|55555253451
PYROLIGNEOUS   ACID|53222421221
PYROLUBE|55522454421
PYROSULFURIC   ACID|55333514521
PYROSULFURYL   CHLORIDE|55544211431
PYRROLE|54222214215
PYRUVIC ACID|55333514521
QUINIDINE|55544211431
QUININE|55544211431
QUININE   BISULFATE|55333514521
QUININE   HYDROCHLORIDE|55333514521
QUININE   SULFATE|55333514521
QUININE   TARTRATE|55333514521
QUINIZARIN|55544211431
QUINOLINE|55544211431
QUINONE|55444211431
RADIATION,   GAMMA, 1.0 E+07 RADS|42233454225
RAFFINATE|55544211431
RAPESEED OIL|55544552545
RED LINE 100   OIL|55555252551
RED OIL   (MIL-H-5606)|55555352555
RESORCINOL|55523254521
RIBOFLAVIN|55544211431
RICINOLEIC   ACID|55544211431
ROSIN|55544211431
SACCHARIN   SOLUTION|55333514521
SAGROTAN|51544515525
SAL AMMONIAC|55555554551
SALICYLIC ACID|55544551555
SALT WATER|55555555515
SANTOSAFE 300|55522355511
SEA SALT|51555551111
SEA WATER|55555555545
SEBACIC ACID|55433514521
SELENIC ACID|55333514521
SELENIOUS ACID|55333514521
SEWAGE|55555555521
SF 1147 GE   SILICONE FLUID|55544312111
SF 1154 GE   SILICONE FLUID|55544512541
SF 96 GE   SILICONE FLUID|55544512541
SHELL 3XF MINE   FLUID|55555251521
SHELL ALVANIA   GREASE|55555254551
SHELL CARNEA   19 & 29|55555251541
SHELL DIALA|55555252541
SHELL IRUS 905|55555252551
SHELL LO   HYDRAX 27 AND 29|55555212541
SHELL MACOME   72|55555212541
SHELL TELLUS   27, PETROLEUM BASE|55555252511
SHELL TELLUS   32, PETROLEUM BASE|55555212551
SHELL TELLUS   33|55555251111
SHELL TELLUS   68|55555212551
SHELL UMF, 5%   AROMATIC|55555252551
SHELLAC|55433514521
SILICATE   ESTERS|55544252551
SILICIC ACID,   AQUEOUS|51555511115
SILICON   TETRACHLORIDE|45111111111
SILICON   TETRAFLUORIDE|45111111111
SILICONE   GREASES|55555553555
SILICONE OILS|55555552555
SILVER BROMIDE|55333514521
SILVER   CHLORIDE|55333514521
SILVER CYANIDE|55433514521
SILVER NITRATE|55544555555
SILVER SALTS,   AQUEOUS|51544515515
SILVER SULFATE|55433514521
SINCLAIR   OPALINE CX-EP LUBE|55555252451
SKELLY,   SOLVENT B, C, E|55555211511
SKYDROL 500|53222553325
SKYDROL 500 B4|53222513321
SKYDROL 7000|55322553311
SKYDROL LD-4|23222513321
SOAP SOLUTIONS|55555555555
SOCONY MOBILE   TYPE A|55555252441
SOCONY VACUUM   AMV AC781 GREASE|55555252441
SOCONY VACUUM   PD959B|55555252551
SODA ASH|55555555511
SODA, AQUEOUS|51555515515
SODIUM ACETATE|52244542231
SODIUM ACID   BISULFATE|55333514521
SODIUM ACID   FLUORIDE|55333514521
SODIUM ACID   SULFATE|55333514521
SODIUM   ALUMINATE|55433514521
SODIUM   ALUMINATE SULFATE|55333514521
SODIUM   ANTHRAQUINONE DISULFATE|55333514521
SODIUM   ANTIMONATE|55333514521
SODIUM   ARSENATE|55433514521
SODIUM   ARSENITE|55333514521
SODIUM   BENZOATE|55455514525
SODIUM   BICARBONATE|55555555555
SODIUM   BICHROMATE|55333514521
SODIUM   BIFLUORIDE|55333514521
SODIUM   BISULFATE|55555555511
SODIUM   BISULFIDE|55333514521
SODIUM   BISULFITE|55555555515
SODIUM   BITARTRATE|55333514521
SODIUM BORATE|55555555511
SODIUM BROMATE|55333514521
SODIUM BROMIDE|55433514521
SODIUM   CARBONATE|55555555545
SODIUM   CHLORATE|55422514525
SODIUM   CHLORIDE|55555555555
SODIUM   CHLORITE|55333514521
SODIUM   CHLOROACETATE|54333514521
SODIUM   CHROMATE|55433514521
SODIUM CITRATE|55333514521
SODIUM   CYANAMIDE|55333514521
SODIUM CYANATE|55333514521
SODIUM CYANIDE|55555555511
SODIUM   DIACETATE|54233514521
SODIUM   DIPHENYL SULFONATE|55333514521
SODIUM   DIPHOSPHATE|55333514521
SODIUM   DISILICATE|55333514521
SODIUM   ETHYLATE|55333514521
SODIUM   FERRICYANIDE|55533514521
SODIUM   FERROCYANIDE|55533514521
SODIUM   FLUORIDE|55533514521
SODIUM   FLUOROSILICATE|55333514521
SODIUM   GLUTAMATE|55333514521
SODIUM   HYDROGEN SULFATE|55333514521
SODIUM   HYDROSULFIDE|55433514521
SODIUM   HYDROSULFITE|55333514521
SODIUM   HYDROXIDE|55444554441
SODIUM   HYDROXIDE PELLETS|51244551111
SODIUM   HYPOCHLORITE|55544554425
SODIUM   HYPOPHOSPHATE|55333514521
SODIUM   HYPOPHOSPHITE|55333514521
SODIUM   HYPOSULFITE|55333514521
SODIUM IODIDE|55433514521
SODIUM LACTATE|55333514521
SODIUM   METAPHOSPHATE|55555551511
SODIUM   METASILICATE|55433514521
SODIUM   METHYLATE|55333514521
SODIUM   MONOPHOSPHATE|55333514521
SODIUM NITRATE|55544552115
SODIUM NITRITE|51544511115
SODIUM OLEATE|55333514521
SODIUM   ORTHOSILICATE|55333514521
SODIUM OXALATE|55333514521
SODIUM   PERBORATE|55544554511
SODIUM   PERCARBONATE|55333514521
SODIUM   PERCHLORATE|55333514521
SODIUM   PEROXIDE|55444552521
SODIUM   PERSULFATE|55333514521
SODIUM   PHENOLATE|55333514521
SODIUM   PHENOXIDE|55333514521
SODIUM   PHOSPHATE, DIBASIC|55555552155
SODIUM   PHOSPHATE, TRIBASIC|55555555151
SODIUM   PHOSPHATE. MONOBASIC|55555552151
SODIUM   PLUMBITE|55333514521
SODIUM   PYROPHOSPHATE|55333514521
SODIUM   RESINATE|55333514521
SODIUM   SALICYLATE|55333514521
SODIUM SALTS|55555555551
SODIUM   SILICATE|55555551115
SODIUM   STANNATE|55333514521
SODIUM SULFATE|55555515555
SODIUM SULFATE   DECAHYDRATE|55521451511
SODIUM   SULFATE, ANHYDROUS|55551515511
SODIUM SULFIDE|55544515555
SODIUM SULFITE|55555555551
SODIUM   SULFOCYANIDE|55333514521
SODIUM   TARTRATE|55333514521
SODIUM   TETRABORATE|55333514521
SODIUM   TETRAPHOSPHATE|55333514521
SODIUM   TETRASULFIDE|55333514521
SODIUM   THIOARSENATE|55333514521
SODIUM   THIOCYANATE|55533514521
SODIUM   THIOSULFATE|55542515555
SODIUM   TRICHLOROACETATE|55333514521
SODIUM   TRIPHOSPHATE|55333514521
SODIUM   TRIPOLYPHOSPHATE|54421551111
SODIUM, MOLTEN|22111111111
SOLVASOL 1, 2   & 3|55455222541
SOLVASOL 73|55544222541
SOLVASOL 74|55544222541
SORBITOL|55433514521
SOUR CRUDE OIL|54233212221
SOUR NATURAL   GAS|54233212221
SOYBEAN OIL|55555355545
SPERMACETI|51555211115
SPINDLE OIL|51555215555
SPRY|55555455551
SR-10 FUEL|55555252541
SR-6 FUEL|55544252541
STANDARD CLEAN   2|51111112211
STANDARD OIL   MOBILUBE GX90-EP LUBE|55555252551
STANNIC   AMMONIUM CHLORIDE|55333514521
STANNIC   CHLORIDE|55555554511
STANNIC   CHLORIDE, 50%|55555514511
STANNIC   TETRACHLORIDE|55333514521
STANNOUS   BISULFATE|55333514521
STANNOUS   BROMIDE|55333514521
STANNOUS   CHLORIDE|55555554511
STANNOUS   FLUORIDE|55533514521
STANNOUS   SULFATE|55333514521
STARCH SYRUP|51555511115
STARCH,   AQUEOUS|51555515515
STAUFFER 7700|55544232411
STEAM|45422512225
STEAM <   149°C/300°F|54422543211
STEAM >   149°C/300°F|43222232211
STEAM BELOW   400°F|45222353225
STEAM,   400°-500°F|23222312221
STEARIC ACID|55544454555
STODDARD   SOLVENT|55555242555
STRONTIUM   ACETATE|53233514521
STRONTIUM   CARBONATE|55333514521
STRONTIUM   CHLORIDE|55333514521
STRONTIUM   HYDROXIDE|55333514521
STRONTIUM   NITRATE|55333514521
STYRENE|55422222335
SUCCINIC ACID|55455514525
SUCROSE   SOLUTIONS|55555515525
SUGAR SYRUP|51555511115
SULFAMIC ACID|55433514521
SULFANILIC   ACID|55333514521
SULFANILIC   CHLORIDE|55544211431
SULFANILIMIDE|55544211431
SULFITE   LIQUORS|55443412421
SULFOLANE|54444551111
SULFONATED   OILS|55544211431
SULFONIC ACID|55333514521
SULFONYL   CHORIDE|44333514521
SULFUR|55522511515
SULFUR (MOLTEN   250°F)|55522353521
SULFUR   CHLORIDE|55522253535
SULFUR DIOXIDE|54321544411
SULFUR DIOXIDE   GAS, DRY|55422544415
SULFUR DIOXIDE   GAS, WET|55422544435
SULFUR   DIOXIDE, LIQUEFIED|55422544415
SULFUR   HEXAFLUORIDE|45444534445
SULFUR LIQUORS|55544412411
SULFUR   MONOCHLORIDE|55555214551
SULFUR   TETRAFLUORIDE|45311111111
SULFUR   TRIOXIDE|55522444425
SULFURIC ACID|55544555525
SULFURIC ACID,   20% OLEUM|55543515521
SULFURIC ACID, CONCENTRATEDROOM TEMP|55522222225
SULFURIC ACID, CONCENTRATED TO 158°F|55421212221
SULFURIC   CHLOROHYDRIN|55333514521
SULFUROUS ACID|54344452135
SULFURYL   CHLORIDE|55522414525
SULPHUR   DIOXIDE, AQUEOUS|51522511115
SUNOCO 3661|55555252551
SUNOCO ALL   PURPOSE GREASE|55555212551
SUNOCO SAE 10|55555252551
SUNSAFE (FIRE   RESISTANT FLUID)|55555251521
SUPERSHELL   GASOLINE|55455232441
SWANFINCH EP   LUBRICANT|55555242551
SWANFINCH   HYPOID 90|55555252551
TALLOW|55555214555
T-AMYL METHYL   ETHER|55211111111
TANNIC ACID|55555554555
TANNING   EXTRACT|51555515515
TAR OIL|51122211115
TAR,   BITUMINOUS|55542254515
TARTARIC ACID|55455455555
T-BUTYL   ALCOHOL|55544454425
T-BUTYL   CATECHOL|55522411521
T-BUTYL   MERCAPTAN|55522252125
T-BUTYLCATECHOL|55522451511
TEREPHTHALIC   ACID|55533514521
TERPINEOL|55544351541
TERPINYL   ACETATE|54244211431
TETRABROMOETHANE|55522232421
TETRABROMOMETHANE|55524232431
TETRABUTYL   TITANATE|55544552215
TETRACHLOROETHANE|55522222425
TETRACHLOROETHYLENE|55522522425
TETRAETHYL   LEAD|55544231445
TETRAETHYL   LEAD BLEND|55544231411
TETRAETHYLORTHOSILICATE|55551512511
TETRAFLUOROMETHANE|55551512111
TETRAHYDROFURAN|53222322235
TETRAHYDRONAPHTHALENE|55522222525
TETRAMETHYL   AMMONIUM HYDROXIDE|55333514521
TETRAMETHYLDIHYDROPYRIDINE|55544211431
TETRAPHOSPHOGLUCOSATE|55333514521
TEXACO 3450   GEAR OIL|55555252551
TEXACO CAPELLA   A & AA|55555252541
TEXACO MEROPA   220, NO LEAD|55555252541
TEXACO REGAL B|55555252551
TEXACO   UNI-TEMP GREASE|55555254551
TEXAMATIC A   1581 FLUID|55555212441
TEXAMATIC A   3401 FLUID|55555252441
TEXAMATIC A   3525 FLUID|55555252441
TEXAMATIC A   3528 FLUID|55555252441
TEXAMATIC A   TRANSMISSION OIL|55555252441
TEXAS 1500 OIL|55555254551
THERMINOL 44|55522212111
THERMINOL 55|55544212111
THERMINOL   VP-1, 60, 65|55522214111
THIOAMYL   ALCOHOL|55555214551
THIODIACETIC   ACID|55333514521
THIOETHANOL|55333514521
THIOGLYCOLIC   ACID|55333514521
THIOKOL TP-90B|55422551411
THIOKOL TP-95|55422551411
THIONYL   CHLORIDE|55422311435
THIOPHENE|53222211435
THIOPHOSPHORYL   CHLORIDE|55333514521
THIOUREA|55333514521
THORIUM   NITRATE|55333514521
TIDEWATER   MULTIGEAR, 140 EP LUBE|55555252551
TIDEWATER OIL,   BEEDOL|55555254551
TIN AMMONIUM   CHLORIDE|55333514521
TIN CHLORIDE|55555514555
TIN   TETRACHLORIDE|55555214551
TITANIC ACID|55333514521
TITANIUM   DIOXIDE|55433514521
TITANIUM   SULFATE|55333514521
TITANIUM   TETRACHLORIDE|45544242455
TOLUENE|55422222425
TOLUENE   DIISOCYANATE|53222422211
TOLUENE   SULFONIC ACID|55333514521
TOLUENE   SULFONYL CHLORIDE|55544211431
TOLUENESULFONIC   ACID|55333514521
TOLUIDINE|54344211431
TOLUOL|55333514521
TOLUQUINONE|55544211431
TOLYLALDEHYDE,   PARA|55333514521
TOSYL ARGININE   METHYL ESTER|51222321111
TOWN GAS,   BENZENE FREE|51555215555
TRANSFORMER   OIL|55555254555
TRANSMISSION   FLUID, TYPE A|55555254555
TRIACETIN|54244521225
TRIALLYL   PHOSPHATE|55521553411
TRIARYL   PHOSPHATE|55522553421
TRIBROMOMETHYLBENZENE|55544211431
TRIBUTOXYETHYL   PHOSPHATE|55422551425
TRIBUTYL   CITRATE|53233514521
TRIBUTYL   MERCAPTAN|55422212311
TRIBUTYL   PHOSPHATE|53222542225
TRICHLOROACETIC   ACID|54244431225
TRICHLOROACETYL   CHLORIDE|55544211431
TRICHLOROBENZENE|55444211431
TRICHLOROETHANE|55522222421
TRICHLOROETHANOLAMINE|55333514521
TRICHLOROETHYL   PHOSPHATE|41222111115
TRICHLOROETHYLENE|55533222425
TRICHLOROFLUOROMETHANE|44441222411
TRICHLOROMETHANE|55522212421
TRICHLORONITROMETHANE|55333514521
TRICHLOROPROPANE|55522212421
TRICHLOROSILANE|55522212421
TRICHLOROTRIFLUOROETHANE|44445222211
TRICRESYL   PHOSPHATE|55522553445
TRIETHANOLAMINE|43233452225
TRIETHYL   ALUMINIUM|55421311115
TRIETHYL   BORANE|55521311115
TRIETHYL   PHOSPHATE|55544211431
TRIETHYLENE   GLYCOL|55433514521
TRIETHYLENETETRAMINE|53233514521
TRIFLUOROACETIC   ACID|44333514521
TRIFLUOROETHANE|55522242421
TRIFLUOROMETHANE|55522212421
TRIFLUOROVINYLCHLORIDE|55544211431
TRIGLYCOL|51555511115
TRIISOPROPYLBENZYLCHLORIDE|55544211431
